,ZCTA5CE10,NAME,CBSAFP
29895,43338,"Columbus, OH",18140
29896,43340,"Columbus, OH",18140
29897,43340,"Bellefontaine, OH",13340
29898,43340,"Marion, OH",32020
29899,43341,"Marion, OH",32020
29900,43342,"Columbus, OH",18140
29901,43342,"Marion, OH",32020
29902,43343,"Urbana, OH",46500
29903,43343,"Sidney, OH",43380
29904,43343,"Bellefontaine, OH",13340
29905,43344,"Columbus, OH",18140
29906,43344,"Marion, OH",32020
29907,43345,"Columbus, OH",18140
29908,43345,"Bellefontaine, OH",13340
29909,43347,"Bellefontaine, OH",13340
29910,43348,"Bellefontaine, OH",13340
29911,43351,,
29912,43356,"Columbus, OH",18140
29913,43356,"Marion, OH",32020
29914,43357,"Urbana, OH",46500
29915,43357,"Bellefontaine, OH",13340
29916,43358,"Columbus, OH",18140
29917,43358,"Bellefontaine, OH",13340
29918,33016,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29919,33018,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29920,33019,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29921,33020,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29922,33021,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29923,33023,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29924,33024,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29925,33025,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29926,33026,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29927,33027,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29928,33028,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29929,33029,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29930,33030,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
29931,43202,"Columbus, OH",18140
29932,22172,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
29933,37172,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980
29934,43203,"Columbus, OH",18140
29935,59741,"Bozeman, MT",14580
29936,49635,"Traverse City, MI",45900
29937,59743,"Butte-Silver Bow, MT",15580
29938,22180,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
29939,49636,"Traverse City, MI",45900
29940,22181,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
29941,59745,"Bozeman, MT",14580
29942,49637,"Traverse City, MI",45900
29943,59746,,
29944,59747,,
29945,49638,"Cadillac, MI",15620
29946,59748,"Butte-Silver Bow, MT",15580
29947,37174,"Lewisburg, TN",30280
29948,37174,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980
29949,22182,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
29950,22185,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
29951,43204,"Columbus, OH",18140
29952,49639,"Big Rapids, MI",13660
29953,37175,,
29954,59749,,
29955,49640,"Traverse City, MI",45900
29956,37178,,
29957,59750,"Butte-Silver Bow, MT",15580
29958,68828,,
29959,68831,"Grand Island, NE",24260
29960,68832,"Hastings, NE",25580
29961,68832,"Grand Island, NE",24260
29962,68833,"North Platte, NE",35820
29963,68834,"Lexington, NE",30420
29964,68835,"Grand Island, NE",24260
29965,68836,"Kearney, NE",28260
29966,68836,"Lexington, NE",30420
29967,68837,,
29968,68838,"Grand Island, NE",24260
29969,68840,"Kearney, NE",28260
29970,68841,"Grand Island, NE",24260
29971,68842,,
29972,68843,"Grand Island, NE",24260
29973,68844,"Kearney, NE",28260
29974,68845,"Kearney, NE",28260
29975,68846,"Grand Island, NE",24260
29976,68847,"Kearney, NE",28260
29977,68849,"Kearney, NE",28260
29978,68850,"Lexington, NE",30420
29979,68852,"Kearney, NE",28260
29980,68853,,
29981,68854,"Grand Island, NE",24260
29982,68855,"Kearney, NE",28260
29983,68856,,
29984,68858,"Kearney, NE",28260
29985,68858,"Lexington, NE",30420
29986,68859,,
29987,68860,"Lexington, NE",30420
29988,68861,"Kearney, NE",28260
29989,68862,,
29990,68863,"Kearney, NE",28260
29991,68863,"Lexington, NE",30420
29992,68864,"Grand Island, NE",24260
29993,68865,"Grand Island, NE",24260
29994,68866,"Kearney, NE",28260
29995,68869,"Kearney, NE",28260
29996,68869,"Grand Island, NE",24260
29997,68870,"Kearney, NE",28260
29998,68871,"Grand Island, NE",24260
29999,68872,"Grand Island, NE",24260
30000,90013,"Los Angeles-Long Beach-Anaheim, CA",31080
30001,90014,"Los Angeles-Long Beach-Anaheim, CA",31080
30002,90015,"Los Angeles-Long Beach-Anaheim, CA",31080
30003,90016,"Los Angeles-Long Beach-Anaheim, CA",31080
30004,90017,"Los Angeles-Long Beach-Anaheim, CA",31080
30005,90018,"Los Angeles-Long Beach-Anaheim, CA",31080
30006,90019,"Los Angeles-Long Beach-Anaheim, CA",31080
30007,90020,"Los Angeles-Long Beach-Anaheim, CA",31080
30008,90021,"Los Angeles-Long Beach-Anaheim, CA",31080
30009,46556,"South Bend-Mishawaka, IN-MI",43780
30010,46561,"Elkhart-Goshen, IN",21140
30011,46561,"South Bend-Mishawaka, IN-MI",43780
30012,46562,"Fort Wayne, IN",23060
30013,46562,"Warsaw, IN",47700
30014,46562,"Kendallville, IN",28340
30015,46563,"Plymouth, IN",38500
30016,46563,"South Bend-Mishawaka, IN-MI",43780
30017,46565,"Elkhart-Goshen, IN",21140
30018,46565,"Sturgis, MI",44780
30019,46567,"Warsaw, IN",47700
30020,46567,"Kendallville, IN",28340
30021,46567,"Elkhart-Goshen, IN",21140
30022,46570,"Plymouth, IN",38500
30023,46571,"Kendallville, IN",28340
30024,46573,"Elkhart-Goshen, IN",21140
30025,46573,"South Bend-Mishawaka, IN-MI",43780
30026,46574,"Plymouth, IN",38500
30027,46574,"Michigan City-La Porte, IN",33140
30028,46574,"South Bend-Mishawaka, IN-MI",43780
30029,46580,"Warsaw, IN",47700
30030,46582,"Warsaw, IN",47700
30031,46590,"Warsaw, IN",47700
30032,46595,"South Bend-Mishawaka, IN-MI",43780
30033,46601,"South Bend-Mishawaka, IN-MI",43780
30034,46613,"South Bend-Mishawaka, IN-MI",43780
30035,46614,"South Bend-Mishawaka, IN-MI",43780
30036,46615,"South Bend-Mishawaka, IN-MI",43780
30037,46616,"South Bend-Mishawaka, IN-MI",43780
30038,46617,"South Bend-Mishawaka, IN-MI",43780
30039,30052,"Atlanta-Sandy Springs-Roswell, GA",12060
30040,30054,"Atlanta-Sandy Springs-Roswell, GA",12060
30041,30055,"Atlanta-Sandy Springs-Roswell, GA",12060
30042,30056,"Atlanta-Sandy Springs-Roswell, GA",12060
30043,30058,"Atlanta-Sandy Springs-Roswell, GA",12060
30044,30060,"Atlanta-Sandy Springs-Roswell, GA",12060
30045,30062,"Atlanta-Sandy Springs-Roswell, GA",12060
30046,30064,"Atlanta-Sandy Springs-Roswell, GA",12060
30047,30066,"Atlanta-Sandy Springs-Roswell, GA",12060
30048,30067,"Atlanta-Sandy Springs-Roswell, GA",12060
30049,30068,"Atlanta-Sandy Springs-Roswell, GA",12060
30050,30070,"Atlanta-Sandy Springs-Roswell, GA",12060
30051,30071,"Atlanta-Sandy Springs-Roswell, GA",12060
30052,30072,"Atlanta-Sandy Springs-Roswell, GA",12060
30053,30075,"Atlanta-Sandy Springs-Roswell, GA",12060
30054,30076,"Atlanta-Sandy Springs-Roswell, GA",12060
30055,30078,"Atlanta-Sandy Springs-Roswell, GA",12060
30056,30079,"Atlanta-Sandy Springs-Roswell, GA",12060
30057,30080,"Atlanta-Sandy Springs-Roswell, GA",12060
30058,30082,"Atlanta-Sandy Springs-Roswell, GA",12060
30059,30083,"Atlanta-Sandy Springs-Roswell, GA",12060
30060,30084,"Atlanta-Sandy Springs-Roswell, GA",12060
30061,30087,"Atlanta-Sandy Springs-Roswell, GA",12060
30062,30088,"Atlanta-Sandy Springs-Roswell, GA",12060
30063,30092,"Atlanta-Sandy Springs-Roswell, GA",12060
30064,82443,"Riverton, WY",40180
30065,82450,,
30066,82501,"Casper, WY",16220
30067,82501,"Riverton, WY",40180
30068,82510,"Riverton, WY",40180
30069,82512,"Riverton, WY",40180
30070,82513,"Riverton, WY",40180
30071,82513,"Jackson, WY-ID",27220
30072,82514,"Riverton, WY",40180
30073,82515,"Riverton, WY",40180
30074,82516,"Riverton, WY",40180
30075,82520,"Casper, WY",16220
30076,82520,"Riverton, WY",40180
30077,82523,"Riverton, WY",40180
30078,82601,"Casper, WY",16220
30079,82604,"Casper, WY",16220
30080,82604,"Riverton, WY",40180
30081,82609,"Casper, WY",16220
30082,82620,"Casper, WY",16220
30083,82620,"Riverton, WY",40180
30084,82630,"Casper, WY",16220
30085,82720,,
30086,82721,"Gillette, WY",23940
30087,82723,,
30088,82725,"Gillette, WY",23940
30089,82727,"Gillette, WY",23940
30090,82729,"Spearfish, SD",43940
30091,82730,,
30092,82731,"Gillette, WY",23940
30093,82732,"Gillette, WY",23940
30094,82831,"Gillette, WY",23940
30095,82831,"Sheridan, WY",43260
30096,82832,"Sheridan, WY",43260
30097,82833,"Sheridan, WY",43260
30098,82834,"Gillette, WY",23940
30099,82834,"Sheridan, WY",43260
30100,82835,"Gillette, WY",23940
30101,82835,"Sheridan, WY",43260
30102,82836,"Sheridan, WY",43260
30103,82837,"Sheridan, WY",43260
30104,82838,"Sheridan, WY",43260
30105,82839,"Sheridan, WY",43260
30106,82842,"Sheridan, WY",43260
30107,82844,"Sheridan, WY",43260
30108,82845,"Sheridan, WY",43260
30109,82901,"Craig, CO",18780
30110,82901,"Rock Springs, WY",40540
30111,82922,"Jackson, WY-ID",27220
30112,82923,"Rock Springs, WY",40540
30113,82923,"Riverton, WY",40180
30114,57110,"Sioux Falls, SD",43620
30115,57117,"Sioux Falls, SD",43620
30116,57197,"Sioux Falls, SD",43620
30117,57201,"Watertown, SD",47980
30118,57212,"Brookings, SD",15100
30119,57213,"Brookings, SD",15100
30120,57214,,
30121,57216,,
30122,57217,"Watertown, SD",47980
30123,57218,,
30124,57219,"Aberdeen, SD",10100
30125,57220,"Brookings, SD",15100
30126,57221,,
30127,57223,"Watertown, SD",47980
30128,57224,"Wahpeton, ND-MN",47420
30129,57225,"Watertown, SD",47980
30130,57226,,
30131,57227,,
30132,57231,,
30133,57232,,
30134,57233,,
30135,11968,"New York-Newark-Jersey City, NY-NJ-PA",35620
30136,11970,"New York-Newark-Jersey City, NY-NJ-PA",35620
30137,77612,"Lake Charles, LA",29340
30138,77612,"Beaumont-Port Arthur, TX",13140
30139,77612,"DeRidder, LA",19760
30140,77613,"Beaumont-Port Arthur, TX",13140
30141,77614,"Lake Charles, LA",29340
30142,77614,"Beaumont-Port Arthur, TX",13140
30143,77615,"Beaumont-Port Arthur, TX",13140
30144,77616,"Beaumont-Port Arthur, TX",13140
30145,77617,"Houston-The Woodlands-Sugar Land, TX",26420
30146,77619,"Beaumont-Port Arthur, TX",13140
30147,77622,"Beaumont-Port Arthur, TX",13140
30148,77623,"Houston-The Woodlands-Sugar Land, TX",26420
30149,77624,,
30150,77625,"Beaumont-Port Arthur, TX",13140
30151,77627,"Beaumont-Port Arthur, TX",13140
30152,77629,"Houston-The Woodlands-Sugar Land, TX",26420
30153,77629,"Beaumont-Port Arthur, TX",13140
30154,77630,"Lake Charles, LA",29340
30155,77630,"Beaumont-Port Arthur, TX",13140
30156,77632,"Lake Charles, LA",29340
30157,77632,"Beaumont-Port Arthur, TX",13140
30158,77640,"Lake Charles, LA",29340
30159,77640,"Beaumont-Port Arthur, TX",13140
30160,77642,"Beaumont-Port Arthur, TX",13140
30161,77650,"Houston-The Woodlands-Sugar Land, TX",26420
30162,77651,"Beaumont-Port Arthur, TX",13140
30163,77655,"Lake Charles, LA",29340
30164,77655,"Beaumont-Port Arthur, TX",13140
30165,77656,"Beaumont-Port Arthur, TX",13140
30166,77657,"Beaumont-Port Arthur, TX",13140
30167,77659,"Houston-The Woodlands-Sugar Land, TX",26420
30168,77659,"Beaumont-Port Arthur, TX",13140
30169,77660,,
30170,77661,"Houston-The Woodlands-Sugar Land, TX",26420
30171,77661,"Beaumont-Port Arthur, TX",13140
30172,77662,"Beaumont-Port Arthur, TX",13140
30173,77663,"Beaumont-Port Arthur, TX",13140
30174,77664,"Beaumont-Port Arthur, TX",13140
30175,77665,"Houston-The Woodlands-Sugar Land, TX",26420
30176,77665,"Beaumont-Port Arthur, TX",13140
30177,77701,"Beaumont-Port Arthur, TX",13140
30178,52627,"Fort Madison-Keokuk, IA-IL-MO",22800
30179,52630,"Fort Madison-Keokuk, IA-IL-MO",22800
30180,31312,"Savannah, GA",42340
30181,31312,"Statesboro, GA",44340
30182,52632,"Fort Madison-Keokuk, IA-IL-MO",22800
30183,52635,"Fairfield, IA",21840
30184,52637,"Burlington, IA-IL",15460
30185,31313,"Hinesville, GA",25980
30186,29329,"Spartanburg, SC",43900
30187,29330,"Spartanburg, SC",43900
30188,29330,"Gaffney, SC",23500
30189,29331,"Spartanburg, SC",43900
30190,29332,"Greenwood, SC",24940
30191,29332,"Newberry, SC",35140
30192,29332,"Greenville-Anderson-Mauldin, SC",24860
30193,29333,"Spartanburg, SC",43900
30194,29334,"Spartanburg, SC",43900
30195,29335,"Greenville-Anderson-Mauldin, SC",24860
30196,29335,"Spartanburg, SC",43900
30197,29338,"Spartanburg, SC",43900
30198,29340,"Spartanburg, SC",43900
30199,29340,"Gaffney, SC",23500
30200,29340,"Charlotte-Concord-Gastonia, NC-SC",16740
30201,29341,"Gaffney, SC",23500
30202,29341,"Shelby, NC",43140
30203,29341,"Forest City, NC",22580
30204,29346,"Spartanburg, SC",43900
30205,29349,"Spartanburg, SC",43900
30206,29351,"Greenville-Anderson-Mauldin, SC",24860
30207,29353,"Spartanburg, SC",43900
30208,29353,"Gaffney, SC",23500
30209,29353,"Charlotte-Concord-Gastonia, NC-SC",16740
30210,29355,"Newberry, SC",35140
30211,29355,"Greenville-Anderson-Mauldin, SC",24860
30212,29356,"Greenville-Anderson-Mauldin, SC",24860
30213,29356,"Spartanburg, SC",43900
30214,29360,"Greenville-Anderson-Mauldin, SC",24860
30215,29360,"Spartanburg, SC",43900
30216,29364,"Spartanburg, SC",43900
30217,29364,"Charlotte-Concord-Gastonia, NC-SC",16740
30218,29365,"Greenville-Anderson-Mauldin, SC",24860
30219,29365,"Spartanburg, SC",43900
30220,27916,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30221,27917,"Elizabeth City, NC",21020
30222,27917,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30223,27919,"Elizabeth City, NC",21020
30224,27919,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30225,27920,"Kill Devil Hills, NC",28620
30226,27921,"Elizabeth City, NC",21020
30227,27921,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30228,27922,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30229,27923,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30230,27924,,
30231,27925,"Kill Devil Hills, NC",28620
30232,27926,"Elizabeth City, NC",21020
30233,27926,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30234,27927,"Kill Devil Hills, NC",28620
30235,27927,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30236,27928,"Kill Devil Hills, NC",28620
30237,27929,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30238,27932,"Elizabeth City, NC",21020
30239,27935,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30240,27936,"Kill Devil Hills, NC",28620
30241,27937,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30242,27938,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30243,27939,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30244,27941,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30245,27942,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
30246,27943,"Kill Devil Hills, NC",28620
30247,59081,,
30248,59082,,
30249,59085,,
30250,59086,"Bozeman, MT",14580
30251,59087,,
30252,59088,"Billings, MT",13740
30253,59089,"Sheridan, WY",43260
30254,59101,"Billings, MT",13740
30255,59102,"Billings, MT",13740
30256,59105,"Billings, MT",13740
30257,59106,"Billings, MT",13740
30258,59201,,
30259,59211,,
30260,59212,"Williston, ND",48780
30261,59213,,
30262,59214,,
30263,59215,,
30264,59217,,
30265,59218,,
30266,59219,"Williston, ND",48780
30267,59221,"Williston, ND",48780
30268,59222,,
30269,59223,,
30270,59225,,
30271,59226,,
30272,59230,,
30273,59231,,
30274,52241,"Iowa City, IA",26980
30275,52242,"Iowa City, IA",26980
30276,52245,"Iowa City, IA",26980
30277,52246,"Iowa City, IA",26980
30278,52247,"Iowa City, IA",26980
30279,52248,"Iowa City, IA",26980
30280,52249,"Cedar Rapids, IA",16300
30281,52251,,
30282,52253,"Iowa City, IA",26980
30283,52253,"Cedar Rapids, IA",16300
30284,52254,"Clinton, IA",17540
30285,52254,"Cedar Rapids, IA",16300
30286,52255,"Clinton, IA",17540
30287,52257,"Cedar Rapids, IA",16300
30288,52301,"Cedar Rapids, IA",16300
30289,52302,"Cedar Rapids, IA",16300
30290,52305,"Cedar Rapids, IA",16300
30291,52306,"Cedar Rapids, IA",16300
30292,52307,,
30293,52308,,
30294,52309,"Clinton, IA",17540
30295,52309,"Cedar Rapids, IA",16300
30296,52310,"Cedar Rapids, IA",16300
30297,52310,"Dubuque, IA",20220
30298,99655,,
30299,99656,,
30300,99657,,
30301,99658,,
30302,99659,,
30303,99660,,
30304,99661,,
30305,99662,,
30306,99663,,
30307,99664,"Anchorage, AK",11260
30308,99665,,
30309,99666,,
30310,99667,"Anchorage, AK",11260
30311,99668,,
30312,99669,,
30313,99670,,
30314,99671,,
30315,99672,,
30316,99674,"Anchorage, AK",11260
30317,99676,"Anchorage, AK",11260
30318,99677,,
30319,99678,,
30320,43359,"Findlay, OH",22300
30321,43360,"Urbana, OH",46500
30322,43360,"Bellefontaine, OH",13340
30323,43402,"Toledo, OH",45780
30324,43403,"Toledo, OH",45780
30325,43406,"Fremont, OH",23380
30326,43406,"Toledo, OH",45780
30327,43407,"Tiffin, OH",45660
30328,43407,"Fremont, OH",23380
30329,43408,"Port Clinton, OH",38840
30330,43410,"Tiffin, OH",45660
30331,43410,"Fremont, OH",23380
30332,43410,"Sandusky, OH",41780
30333,43412,"Toledo, OH",45780
30334,43412,"Port Clinton, OH",38840
30335,43413,"Toledo, OH",45780
30336,43416,"Fremont, OH",23380
30337,43416,"Port Clinton, OH",38840
30338,43420,"Tiffin, OH",45660
30339,43420,"Fremont, OH",23380
30340,43420,"Port Clinton, OH",38840
30341,43430,"Fremont, OH",23380
30342,43430,"Toledo, OH",45780
30343,43430,"Port Clinton, OH",38840
30344,43431,"Fremont, OH",23380
30345,43431,"Toledo, OH",45780
30346,43432,"Toledo, OH",45780
30347,43432,"Port Clinton, OH",38840
30348,43433,"Port Clinton, OH",38840
30349,43434,"Toledo, OH",45780
30350,43435,"Fremont, OH",23380
30351,43437,"Toledo, OH",45780
30352,43438,"Sandusky, OH",41780
30353,43439,"Port Clinton, OH",38840
30354,43440,"Port Clinton, OH",38840
30355,43442,"Fremont, OH",23380
30356,43442,"Port Clinton, OH",38840
30357,33031,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30358,33032,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30359,33033,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30360,33034,"Key West, FL",28580
30361,33034,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30362,33035,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30363,33036,"Key West, FL",28580
30364,33037,"Key West, FL",28580
30365,33037,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30366,33039,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30367,33040,"Key West, FL",28580
30368,33042,"Key West, FL",28580
30369,33043,"Key West, FL",28580
30370,33050,"Key West, FL",28580
30371,33051,"Key West, FL",28580
30372,33054,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30373,33055,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30374,33056,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30375,33060,"Miami-Fort Lauderdale-West Palm Beach, FL",33100
30376,43205,"Columbus, OH",18140
30377,59751,"Butte-Silver Bow, MT",15580
30378,49642,,
30379,22191,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
30380,37179,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980
30381,37180,"Lewisburg, TN",30280
30382,37180,"Shelbyville, TN",43180
30383,37181,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980
30384,43206,"Columbus, OH",18140
30385,49643,"Traverse City, MI",45900
30386,59752,"Bozeman, MT",14580
30387,59752,"Helena, MT",25740
30388,37183,"Tullahoma-Manchester, TN",46100
30389,37183,"Shelbyville, TN",43180
30390,49644,"Cadillac, MI",15620
30391,49644,"Ludington, MI",31220
30392,22192,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
30393,59754,,
30394,49645,,
30395,37184,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980
30396,59755,,
30397,59756,,
30398,43207,"Columbus, OH",18140
30399,22193,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
30400,59758,"Jackson, WY-ID",27220
30401,59758,"Rexburg, ID",39940
30402,59758,"Bozeman, MT",14580
30403,22201,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
30404,43209,"Columbus, OH",18140
30405,43210,"Columbus, OH",18140
30406,37185,,
30407,22202,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
30408,49646,"Traverse City, MI",45900
30409,22203,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900
30410,49648,,
30411,37186,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980
30412,37186,"Bowling Green, KY",14540
30413,68873,"Grand Island, NE",24260
30414,68874,,
30415,68875,"Grand Island, NE",24260
30416,68876,"Hastings, NE",25580
30417,68876,"Kearney, NE",28260
30418,68876,"Grand Island, NE",24260
30419,68878,"Kearney, NE",28260
30420,68878,"Lexington, NE",30420
30421,68879,,
30422,68881,,
30423,68882,"Grand Island, NE",24260
30424,68883,"Hastings, NE",25580
30425,68883,"Kearney, NE",28260
30426,68883,"Grand Island, NE",24260
30427,68901,"Hastings, NE",25580
30428,68901,"Grand Island, NE",24260
30429,68920,,
30430,68922,"Lexington, NE",30420
30431,68923,,
30432,68924,"Kearney, NE",28260
30433,68925,"Hastings, NE",25580
30434,68928,"Hastings, NE",25580
30435,68929,,
30436,68930,"Hastings, NE",25580
30437,68932,"Hastings, NE",25580
30438,68932,"Kearney, NE",28260
30439,68933,,
30440,68935,,
30441,68936,"Lexington, NE",30420
